title,link,days_passed,company,location,salary
کارآموز برنامه‌نویسی پایتون (آقا),https://jobinja.ir/companies/mehrepars/jobs/C7Ab/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D9%85%D9%87%D8%B1%D9%BE%D8%A7%D8%B1%D8%B3?_ref=16,(۵۲ روز پیش),مهندسی توسعه فناوری اطلاعات و ارتباطات مهرپارس | Mehr-e Pars ICT,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس پایتون (Django-دورکاری),https://jobinja.ir/companies/apptech/jobs/CTeb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-django-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A7%D9%BE%D8%AA%DA%A9?_ref=16,(۲ روز پیش),اپتک | App Tech,تهران، تهران,"قرارداددورکاری(حقوقاز۳۵,۰۰۰,۰۰۰تومان)"
برنامه‌نویس ارشد پایتون(آقا),https://jobinja.ir/companies/kiantejarat/jobs/C7oX/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%DA%A9%DB%8C%D8%A7%D9%86-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA?_ref=16,(۵۰ روز پیش),کیان تجارت | Kian Tejarat,تهران، تهران,"قراردادپاره‌وقت(حقوقاز۴۰,۰۰۰,۰۰۰تومان)"
برنامه‌نویس ارشد Python,https://jobinja.ir/companies/adlas/jobs/CEni/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-python-%D8%AF%D8%B1-%D8%A2%D8%AF%D9%84%D8%A7%D8%B3?_ref=16,(۱۹ روز پیش),آدلاس | ADLAS,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
Mid-Level Python Developer,https://jobinja.ir/companies/parstasmim/jobs/CNlY/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-mid-level-python-developer-%D8%AF%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AA%D8%B5%D9%85%DB%8C%D9%85?_ref=16,(۲۳ روز پیش),پارس تصمیم | Pars Tasmim,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
Django) Senior Python Developer),https://jobinja.ir/companies/tahlilgaran-1/jobs/CNn6/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-django-senior-python-developer-%D8%AF%D8%B1-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DA%AF%D8%B1%D8%A7%D9%86-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D9%BE%D9%88%DB%8C%D8%A7-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84?_ref=16,(۲۶ روز پیش),تحلیلگران اطلاعات پویا بین الملل | Tahlilgaran,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس Python (اسلامشهر),https://jobinja.ir/companies/afagh-nasime-danesh/jobs/CNsT/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-python-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D8%B4%D9%87%D8%B1-%D8%AF%D8%B1-%D8%A2%D9%81%D8%A7%D9%82-%D9%86%D8%B3%DB%8C%D9%85-%D8%AF%D8%A7%D9%86%D8%B4?_ref=16,(۲۹ روز پیش),آفاق نسیم دانش | Afagh Nasime Danesh,تهران، اسلامشهر,قراردادتمام‌وقت(حقوقتوافقی)
Remote) Senior Python Developer),https://jobinja.ir/companies/bvita/jobs/CMx0/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-remote-senior-python-developer-%D8%AF%D8%B1-%D8%A8%DB%8C-%D9%88%DB%8C-%D8%AA%D8%A7?_ref=16,(۵ روز پیش),بی وی تا | BVITA,تهران، تهران,"قرارداددورکاری(حقوقاز۵۰,۰۰۰,۰۰۰تومان)"
Python Developer(Django-دورکاری),https://jobinja.ir/companies/ireen-1/jobs/CuYj/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-python-developer-django-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A2%DB%8C%D8%B1%DB%8C%D9%86?_ref=16,(۱۷ روز پیش),آیرین | Ireen,تهران، تهران,"قرارداددورکاری(حقوقاز۵۰,۰۰۰,۰۰۰تومان)"
برنامه‌نویس Django) Python),https://jobinja.ir/companies/hamgo/jobs/CvPr/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-django-python-%D8%AF%D8%B1-%D9%85%D8%A4%D8%B3%D8%B3%D9%87-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%AD%D9%82%D9%88%D9%82%DB%8C-%D9%87%D9%85%DA%AF%D9%88?_ref=16,(۴۳ روز پیش),مؤسسه بین المللی حقوقی همگو | Hamgo,تهران، تهران,"قراردادتمام‌وقت(حقوقاز۸,۰۰۰,۰۰۰تومان)"
Django) Python Developer-ارومیه),https://jobinja.ir/companies/bit24/jobs/C4yx/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-django-python-developer-%D8%A7%D8%B1%D9%88%D9%85%DB%8C%D9%87-%D8%AF%D8%B1-%D8%A8%DB%8C%D8%AA-24?_ref=16,(۵۶ روز پیش),بیت 24 | Bit24,آذربایجان غربی، ارومیه,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس ارشد Python,https://jobinja.ir/companies/mobillet-1/jobs/R7Cq/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-python-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D9%85%D8%A7%D9%84%DB%8C-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%B3%D8%A7%D9%85%D8%A7%D9%86-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84%D8%AA?_ref=16,(۶ روز پیش),راهکارهای مالی هوشمند سامان (موبایلت) | Mobillet,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
مهندس نرم افزار (Python),https://jobinja.ir/companies/datak/jobs/CuBb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-python-%D8%AF%D8%B1-%D8%AF%DB%8C%D8%AA%D8%A7%DA%A9?_ref=16,(۱۰ روز پیش),دیتاک | Dataak,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
Python) Full Stack Developer),https://jobinja.ir/companies/netuarium/jobs/CjpN/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-python-full-stack-developer-%D8%AF%D8%B1-%D9%86%D8%AA%D9%88%D8%A7%D8%B1%DB%8C%D9%88%D9%85?_ref=16,(۳۵ روز پیش),نتواریوم | Netuarium,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه نویس python (مشهد),https://jobinja.ir/companies/alpha-niroo/jobs/C4im/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-python-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A2%D9%84%D9%81%D8%A7-%D9%86%DB%8C%D8%B1%D9%88?_ref=16,(۵۲ روز پیش),آلفا نیرو | Alpha Niroo,خراسان رضوی، مشهد,قراردادتمام‌وقت(حقوقحقوقپایه(وزارتکار))
برنامه‌نویس پایتون (Django-مشهد),https://jobinja.ir/companies/tiva-1/jobs/CgTs/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-django-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86?_ref=16,(۱۵ روز پیش),دان | Done,خراسان رضوی، مشهد,قراردادتمام‌وقت(حقوقتوافقی)
برنامه نویس ارشد پایتون (جنگو),https://jobinja.ir/companies/ratarayan-1/jobs/C4Hp/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%AC%D9%86%DA%AF%D9%88-%D8%AF%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%D8%A7%D9%86-%D8%B1%D8%A7%D8%AA%D8%A7%D8%B1%D8%A7%DB%8C%D8%A7%D9%86?_ref=16,(۵۸ روز پیش),فناوران راتارایان | Ratarayan,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
توسعه‌دهنده نرم‌افزار (پایتون),https://jobinja.ir/companies/techblock/jobs/CjF4/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%AF%D8%B1-%D8%AA%DA%A9-%D8%A8%D9%84%D8%A7%DA%A9?_ref=16,(۳۱ روز پیش),تک بلاک | Tech Block,تهران، تهران,قراردادپاره‌وقت(حقوقتوافقی)
کارآموز برنامه‌نویسی پایتون (آقا-شیراز),https://jobinja.ir/companies/mehrepars/jobs/CMco/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A2%D9%82%D8%A7-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-%D8%AF%D8%B1-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D9%85%D9%87%D8%B1%D9%BE%D8%A7%D8%B1%D8%B3?_ref=16,(۹ روز پیش),مهندسی توسعه فناوری اطلاعات و ارتباطات مهرپارس | Mehr-e Pars ICT,فارس، شیراز,قراردادتمام‌وقت(حقوقتوافقی)
کارآموز برنامه‌نویسی پایتون(آقا-قم),https://jobinja.ir/companies/poshtiban-dade-iranian/jobs/C7C7/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A2%D9%82%D8%A7-%D9%82%D9%85-%D8%AF%D8%B1-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86-%D8%AF%D8%A7%D8%AF%D9%87-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86?_ref=16,(۵۲ روز پیش),پشتیبان داده ایرانیان | Poshtiban Dade Iranian,قم، قم,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس پایتون (بخش شبکه و وب),https://jobinja.ir/companies/mavaraye-abad-rayka/jobs/CNb9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A8%D8%AE%D8%B4-%D8%B4%D8%A8%DA%A9%D9%87-%D9%88-%D9%88%D8%A8-%D8%AF%D8%B1-%D9%85%D8%A7%D9%88%D8%B1%D8%A7%DB%8C-%D8%A7%D8%A8%D8%B9%D8%A7%D8%AF-%D8%B1%D8%A7%DB%8C%DA%A9%D8%A7?_ref=16,(۲۸ روز پیش),ماورای ابعاد رایکا | Mavaraye Abad Rayka,تهران، تهران,"قراردادپاره‌وقت(حقوقاز۱۵,۰۰۰,۰۰۰تومان)"
برنامه‌نویس Python) Django),https://jobinja.ir/companies/raydad/jobs/C7e2/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-python-django-%D8%AF%D8%B1-%D8%B1%D8%A7%DB%8C%D8%AF%D8%A7%D8%AF?_ref=16,(۵۰ روز پیش),رایداد | Raydad,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
کارآموز برنامه نویسی python,https://jobinja.ir/companies/noavaran-sanat-akam/jobs/C4Bi/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-python-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%B5%D9%86%D8%B9%D8%AA-%D8%A2%DA%A9%D8%A7%D9%85?_ref=16,(۴۸ روز پیش),نوآوران صنعت آکام | Noavaran Sanat Akam,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس پایتون (شیراز-امریه سربازی),https://jobinja.ir/companies/atishahrhoshmandiraniyan/jobs/C77s/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-%D8%A7%D9%85%D8%B1%DB%8C%D9%87-%D8%B3%D8%B1%D8%A8%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-%D8%A2%D8%AA%DB%8C-%D8%B4%D9%87%D8%B1-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86?_ref=16,(۴۹ روز پیش),آتی شهر هوشمند ایرانیان | Atishahr Hoshmand Iranian,فارس، شیراز,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس پایتون (جنگو-Django-اصفهان),https://jobinja.ir/companies/pingi/jobs/RGAB/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%AC%D9%86%DA%AF%D9%88-django-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D9%BE%DB%8C%D9%86%DA%AF%DB%8C?_ref=16,(۱۵ روز پیش),پینگی | Pingi,اصفهان، اصفهان,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویسBack-End (python-اصفهان),https://jobinja.ir/companies/amoozesh-live/jobs/CjMf/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3back-end-python-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D9%84%D8%A7%DB%8C%D9%88-%D8%A2%D9%85%D9%88%D8%B2?_ref=16,(۳۴ روز پیش),لایو آموز | Live Amooz,اصفهان، اصفهان,"قراردادتمام‌وقت(حقوقاز۱۸,۰۰۰,۰۰۰تومان)"
(Senior Python Developer (Machine Learning,https://jobinja.ir/companies/iranfava/jobs/CMHD/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-python-developer-machine-learning-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%81%D8%A7%D9%88%D8%A7-%DA%AF%D8%B3%D8%AA%D8%B1%D8%B4?_ref=16,(۸ روز پیش),ایران فاوا گسترش | Iran Fava,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس ارشد (Python(Django,https://jobinja.ir/companies/idea-toranj/jobs/CuG9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-python-django-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%AF%D9%87-%D9%86%DA%AF%D8%A7%D8%B1-%D8%AA%D8%B1%D9%86%D8%AC?_ref=16,(۱۴ روز پیش),ایده نگار ترنج | Idea Toranj,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
Senior Back-End Developer (Python),https://jobinja.ir/companies/simin-gaman-aria/jobs/CuS1/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-developer-python-%D8%AF%D8%B1-%D8%B3%DB%8C%D9%85%DB%8C%D9%86-%DA%AF%D8%A7%D9%85%D8%A7%D9%86-%D8%A2%D8%B1%DB%8C%D8%A7?_ref=16,(۱۶ روز پیش),سیمین گامان آریا | Simin Gaman Aria,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویسDjango) Python-آقا-مشهد),https://jobinja.ir/companies/new-hor%D9%87%D8%B8%D8%AE%D8%AF/jobs/CERu/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3django-python-%D8%A2%D9%82%D8%A7-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%DB%8C-%D8%A7%D9%81%D9%82-%D9%86%D9%88?_ref=16,(۲۴ روز پیش),داده پردازی افق نو | New Horizon,خراسان رضوی، مشهد,"قراردادتمام‌وقت(حقوقاز۱۴,۰۰۰,۰۰۰تومان)"
(Senior Back-End Developer (Python,https://jobinja.ir/companies/carpars/jobs/CNcH/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-developer-python-%D8%AF%D8%B1-%D8%AE%D9%88%D8%AF%D8%B1%D9%8845?_ref=16,(۳۰ روز پیش),خودرو45 | Khodro45,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس (Back-End (python,https://jobinja.ir/companies/maktabkhooneh/jobs/CjNx/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-back-end-python-%D8%AF%D8%B1-%D9%85%DA%A9%D8%AA%D8%A8-%D8%AE%D9%88%D9%86%D9%87?_ref=16,(۳۴ روز پیش),مکتب خونه | Maktabkhooneh,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
(Senior Back-End Developer (Python,https://jobinja.ir/companies/avan-10/jobs/Csgw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-developer-python-%D8%AF%D8%B1-%D8%A2%D9%88%D8%A7%D9%86?_ref=16,(۳۵ روز پیش),آوان | Avan,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس Django/Python (اصفهان),https://jobinja.ir/companies/didepardazsaba/jobs/C7XI/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-django-python-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AF%DB%8C%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%B5%D8%A8%D8%A7?_ref=16,(۴۵ روز پیش),دیده پردازصبا | Dide Pardaz Saba,اصفهان، اصفهان,قراردادپاره‌وقت(حقوقتوافقی)
برنامه‌نویس Back-End) Python),https://jobinja.ir/companies/baharan-23/jobs/CMB7/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-back-end-python-%D8%AF%D8%B1-%D8%A8%D9%87%D8%A7%D8%B1%D8%A7%D9%86-%DA%AF%D8%B3%D8%AA%D8%B1-%D8%A7%D9%85%DB%8C%D8%AF?_ref=16,(۳ روز پیش),بهاران گستر امید | Baharan,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس (Back-End (python,https://jobinja.ir/companies/pishtazane-parbaz/jobs/CNbj/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-back-end-python-%D8%AF%D8%B1-%D9%BE%DB%8C%D8%B4%D8%AA%D8%A7%D8%B2%D8%A7%D9%86-%D9%BE%D8%B1-%D8%A8%D8%A7%D8%B2?_ref=16,(۲۸ روز پیش),پیشتازان پر باز | Pishtazane Par Baz,تهران، تهران,"قراردادتمام‌وقت(حقوقاز۱۵,۰۰۰,۰۰۰تومان)"
Python) Back-End Developer-مشهد),https://jobinja.ir/companies/baloot-10/jobs/Cjao/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-python-back-end-developer-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A8%D9%84%D9%88%D8%B7-%DA%A9%D9%84%D9%88%D8%AF?_ref=16,(۳۵ روز پیش),بلوط کلود | Baloot,خراسان رضوی، مشهد,قراردادتمام‌وقت(حقوقتوافقی)
توسعه‌دهنده ارشد پایتون (آشنا به هوش مصنوعی),https://jobinja.ir/companies/gaply/jobs/C47G/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A2%D8%B4%D9%86%D8%A7-%D8%A8%D9%87-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%AF%D8%B1-%DA%AF%D9%BE%D9%84%DB%8C?_ref=16,(۵۶ روز پیش),گپلی | Gaply,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
برنامه‌نویس فول استک پایتون (Django-کرج),https://jobinja.ir/companies/razi-5/jobs/CuOg/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%81%D9%88%D9%84-%D8%A7%D8%B3%D8%AA%DA%A9-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-django-%DA%A9%D8%B1%D8%AC-%D8%AF%D8%B1-%D9%85%D9%88%D8%B3%D8%B3%D9%87-%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA-%D9%88%D8%A7%DA%A9%D8%B3%D9%86-%D9%88-%D8%B3%D8%B1%D9%85-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B1%D8%A7%D8%B2%DB%8C?_ref=16,(۱۴ روز پیش),موسسه تحقیقات واکسن و سرم سازی رازی | Razi,البرز، کرج,قراردادتمام‌وقت(حقوقتوافقی)
(Python) Senior Back-End Developer,https://jobinja.ir/companies/griffon-capital-1/jobs/Cv8q/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-python-senior-back-end-developer-%D8%AF%D8%B1-%D9%85%D8%B4%D8%A7%D9%88%D8%B1-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D8%AA%D8%B1%D9%86%D8%AC?_ref=16,(۳۸ روز پیش),مشاور سرمایه گذاری ترنج | Toranj Capital,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
(Senior Back-End Developer (Python,https://jobinja.ir/companies/dinamotors/jobs/CpLD/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-developer-python-%D8%AF%D8%B1-%D8%AF%DB%8C%D9%86%D8%A7%D9%85%D9%88%D8%AA%D9%88%D8%B1?_ref=16,(۴۸ روز پیش),دیناموتور | Dinamotors,تهران، تهران,قراردادتمام‌وقت(حقوقتوافقی)
